OrderID,OrderDate,SupplierID,ProductID,QuantityOrdered,DeliveryStatus,Carrier,ExpectedDeliveryDate,ActualDeliveryDate,DaysDelayed,ShippingCost,SupplierName,Location,Rating,ContractType,ProductName,Category,ShelfLifeDays,StorageTemp,UnitCost,OrderValue,IsSeverelyDelayed
ORD-SC-02522,2024-08-26,SUP-015,PRD-0027,4666.0,Delayed,Swift Cargo,2024-08-31,2024-09-13,13.0,2644.05,Supplier_15,Kano,A,Trial,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,1674067.48,True
ORD-SC-02523,2025-03-28,SUP-005,PRD-0005,1003.0,Delivered,Local Transport,2025-03-31,2025-04-02,2.0,912.46,Supplier_5,Kano,B,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,444228.69999999995,False
ORD-SC-02524,2024-08-09,SUP-012,PRD-0014,1076.0,Delivered,FedEx Supply,2024-08-15,2024-08-16,1.0,590.85,Supplier_12,Lagos,B,Long-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,150349.47999999998,False
ORD-SC-02525,2025-03-07,SUP-013,PRD-0019,3767.0,Delivered,Cold Chain Express,2025-03-12,2025-03-11,-1.0,2100.68,Supplier_13,Lagos,B,Long-term,Lactose,Yogurt & Fermented,72,4-8°C,80.4,302866.80000000005,False
ORD-SC-02526,2025-06-07,SUP-011,PRD-0023,1603.0,Delivered,Green Logistics,2025-06-08,2025-06-07,-1.0,1021.23,Supplier_11,Calabar,C,Long-term,Kefir,Powdered Milk,83,Frozen,165.13,264703.39,False
ORD-SC-02527,2024-04-16,SUP-015,PRD-0008,1767.0,Delivered,Cold Chain Express,2024-04-18,2024-04-19,1.0,980.46,Supplier_15,Kano,A,Trial,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,366193.08,False
ORD-SC-02528,2024-08-26,SUP-016,PRD-0001,2594.0,Delivered,Green Logistics,2024-09-04,2024-09-04,0.0,2729.39,Supplier_16,Ibadan,A,Long-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,964552.96,False
ORD-SC-02529,2025-06-21,SUP-016,PRD-0001,3874.0,Delivered,Cold Chain Express,2025-06-25,2025-06-26,1.0,2217.52,Supplier_16,Ibadan,A,Long-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,1440508.16,False
ORD-SC-02530,2024-02-09,SUP-016,PRD-0004,470.0,Delivered,FedEx Supply,2024-02-11,2024-02-13,2.0,291.88,Supplier_16,Ibadan,A,Long-term,UHT Milk,Powdered Milk,261,Frozen,334.75,157332.5,False
ORD-SC-02531,2025-02-13,SUP-024,PRD-0021,1657.0,Delivered,Cold Chain Express,2025-02-14,2025-02-15,1.0,1005.74,Supplier_24,Ibadan,A,Trial,Flavored Milk,Powdered Milk,205,Frozen,279.24,462700.68,False
ORD-SC-02532,2025-04-28,SUP-016,PRD-0008,1155.0,Delivered,Cold Chain Express,2025-05-03,2025-05-03,0.0,797.52,Supplier_16,Ibadan,A,Long-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,239362.2,False
ORD-SC-02533,2024-07-18,SUP-019,PRD-0020,3571.0,Delivered,FedEx Supply,2024-07-22,2024-07-23,1.0,2274.65,Supplier_19,Ibadan,B,Short-term,Ice Cream Mix,Liquid Milk,229,4-8°C,263.24,940030.04,False
ORD-SC-02534,2024-03-28,SUP-022,PRD-0011,1030.0,Delivered,FedEx Supply,2024-04-02,2024-04-04,2.0,666.9,Supplier_22,Kano,B,Long-term,Cream Light,Powdered Milk,326,Frozen,52.41,53982.299999999996,False
ORD-SC-02535,2024-07-03,SUP-023,PRD-0010,919.0,Delivered,DHL Logistics,2024-07-05,2024-07-07,2.0,693.33,Supplier_23,Port Harcourt,B,Long-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,73023.73999999999,False
ORD-SC-02536,2025-02-27,SUP-004,PRD-0024,728.0,Delivered,Local Transport,2025-03-02,2025-03-03,1.0,659.5,Supplier_4,Abuja,B,Long-term,Buttermilk,Liquid Milk,160,Room Temp,221.68,161383.04,False
ORD-SC-02537,2024-12-21,SUP-020,PRD-0006,3024.0,Delivered,Swift Cargo,2024-12-22,2024-12-21,-1.0,1625.84,Supplier_20,Abuja,B,Long-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,379663.2,False
ORD-SC-02538,2025-06-30,SUP-010,PRD-0026,1799.0,Delivered,DHL Logistics,2025-07-02,2025-07-04,2.0,1068.39,Supplier_10,Abuja,A,Long-term,Evaporated Milk,By-Products,142,Frozen,414.97,746531.03,False
ORD-SC-02539,2024-10-05,SUP-017,PRD-0030,1712.0,Delivered,Cold Chain Express,2024-10-09,2024-10-10,1.0,991.55,Supplier_17,Lagos,A,Long-term,Cocoa Powder,Chocolate,254,Frozen,135.58,232112.96000000002,False
ORD-SC-02540,2024-03-07,SUP-007,PRD-0007,1231.0,Delivered,DHL Logistics,2024-03-10,2024-03-12,2.0,1105.58,Supplier_7,Benin City,B,Short-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,608569.47,False
ORD-SC-02541,2024-01-10,SUP-006,PRD-0011,4246.0,Delivered,Swift Cargo,2024-01-30,2024-01-31,1.0,2465.46,Supplier_6,Calabar,A,Long-term,Cream Light,Powdered Milk,326,Frozen,52.41,222532.86,False
ORD-SC-02542,2024-01-30,SUP-019,PRD-0022,125.0,Delivered,DHL Logistics,2024-02-01,2024-02-03,2.0,554.59,Supplier_19,Ibadan,B,Short-term,Probiotic Drink,By-Products,47,Room Temp,237.56,29695.0,False
ORD-SC-02543,2024-01-18,SUP-011,PRD-0008,4402.0,Delivered,DHL Logistics,2024-01-22,2024-01-23,1.0,2256.73,Supplier_11,Calabar,C,Long-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,912270.4800000001,False
ORD-SC-02544,2025-06-08,SUP-017,PRD-0008,4453.0,Delivered,Cold Chain Express,2025-06-10,2025-06-09,-1.0,2538.71,Supplier_17,Lagos,A,Long-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,922839.7200000001,False
ORD-SC-02545,2024-10-01,SUP-023,PRD-0007,4234.0,Delivered,Local Transport,2024-10-05,2024-10-07,2.0,2540.55,Supplier_23,Port Harcourt,B,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,2093162.58,False
ORD-SC-02546,2025-04-24,SUP-001,PRD-0014,1889.0,Delivered,Green Logistics,2025-04-27,2025-04-29,2.0,1345.72,Supplier_1,Port Harcourt,B,Short-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,263949.97,False
ORD-SC-02547,2024-09-04,SUP-016,PRD-0021,3413.0,Delivered,Green Logistics,2024-09-08,2024-09-09,1.0,1983.57,Supplier_16,Ibadan,A,Long-term,Flavored Milk,Powdered Milk,205,Frozen,279.24,953046.12,False
ORD-SC-02548,2024-10-29,SUP-020,PRD-0018,1410.0,In Transit,Cold Chain Express,2024-10-31,2024-10-31,0.0,980.73,Supplier_20,Abuja,B,Long-term,Casein,Chocolate,213,Room Temp,75.24,106088.4,False
ORD-SC-02549,2024-03-29,SUP-016,PRD-0006,3955.0,Delivered,Swift Cargo,2024-03-30,2024-03-30,0.0,2141.06,Supplier_16,Ibadan,A,Long-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,496550.25,False
ORD-SC-02550,2024-12-02,SUP-011,PRD-0010,2356.0,Delivered,FedEx Supply,2024-12-04,2024-12-05,1.0,1386.14,Supplier_11,Calabar,C,Long-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,187207.75999999998,False
ORD-SC-02551,2024-11-27,SUP-015,PRD-0011,2866.0,In Transit,DHL Logistics,2024-11-30,2024-12-01,1.0,1691.07,Supplier_15,Kano,A,Trial,Cream Light,Powdered Milk,326,Frozen,52.41,150207.06,False
ORD-SC-02552,2025-04-25,SUP-016,PRD-0005,2045.0,Delivered,Cold Chain Express,2025-04-26,2025-04-28,2.0,1275.01,Supplier_16,Ibadan,A,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,905730.5,False
ORD-SC-02553,2025-01-12,SUP-002,PRD-0002,299.0,Delivered,FedEx Supply,2025-01-13,2025-01-13,0.0,535.68,Supplier_2,Port Harcourt,B,Trial,Raw Milk Grade B,Yogurt & Fermented,67,Room Temp,282.93,84596.07,False
ORD-SC-02554,2024-04-05,SUP-020,PRD-0007,121.0,In Transit,Green Logistics,2024-04-08,2024-04-09,1.0,473.16,Supplier_20,Abuja,B,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,59818.770000000004,False
ORD-SC-02555,2024-11-23,SUP-015,PRD-0021,4470.0,Delivered,FedEx Supply,2024-11-26,2024-11-27,1.0,2571.12,Supplier_15,Kano,A,Trial,Flavored Milk,Powdered Milk,205,Frozen,279.24,1248202.8,False
ORD-SC-02556,2024-12-11,SUP-016,PRD-0006,1684.0,Delayed,DHL Logistics,2024-12-12,2024-12-24,12.0,923.65,Supplier_16,Ibadan,A,Long-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,211426.19999999998,True
ORD-SC-02557,2025-05-25,SUP-019,PRD-0008,288.0,Delayed,DHL Logistics,2025-06-02,2025-06-15,13.0,633.54,Supplier_19,Ibadan,B,Short-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,59685.12,True
ORD-SC-02558,2024-01-22,SUP-009,PRD-0006,4796.0,Delivered,Swift Cargo,2024-01-24,2024-01-25,1.0,2612.24,Supplier_9,Lagos,A,Short-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,602137.7999999999,False
ORD-SC-02559,2024-03-26,SUP-011,PRD-0017,2832.0,Delivered,Green Logistics,2024-03-28,2024-03-29,1.0,1906.88,Supplier_11,Calabar,C,Long-term,Whey Powder,Chocolate,15,Room Temp,158.82,449778.24,False
ORD-SC-02560,2025-03-24,SUP-020,PRD-0009,567.0,Delivered,DHL Logistics,2025-03-31,2025-03-30,-1.0,526.3,Supplier_20,Abuja,B,Long-term,Butter Unsalted,Cheese,95,2-4°C,421.79,239154.93000000002,False
ORD-SC-02561,2025-03-11,SUP-018,PRD-0022,3239.0,Delivered,DHL Logistics,2025-03-15,2025-03-15,0.0,1980.3,Supplier_18,Lagos,C,Long-term,Probiotic Drink,By-Products,47,Room Temp,237.56,769456.84,False
ORD-SC-02562,2025-05-09,SUP-002,PRD-0006,4525.0,Delivered,Green Logistics,2025-05-15,2025-05-15,0.0,2586.67,Supplier_2,Port Harcourt,B,Trial,Whole Milk Powder,Chocolate,307,4-8°C,125.55,568113.75,False
ORD-SC-02563,2025-02-21,SUP-001,PRD-0007,810.0,Delivered,DHL Logistics,2025-03-02,2025-03-03,1.0,480.84,Supplier_1,Port Harcourt,B,Short-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,400439.7,False
ORD-SC-02564,2024-04-13,SUP-006,PRD-0027,2700.0,Delivered,Swift Cargo,2024-04-14,2024-04-16,2.0,2408.85,Supplier_6,Calabar,A,Long-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,968705.9999999999,False
ORD-SC-02565,2024-02-16,SUP-011,PRD-0019,230.0,Delivered,Green Logistics,2024-02-17,2024-02-19,2.0,487.95,Supplier_11,Calabar,C,Long-term,Lactose,Yogurt & Fermented,72,4-8°C,80.4,18492.0,False
ORD-SC-02566,2024-08-12,SUP-018,PRD-0027,3816.0,Delivered,Local Transport,2024-08-18,2024-08-18,0.0,2326.66,Supplier_18,Lagos,C,Long-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,1369104.48,False
ORD-SC-02567,2024-03-07,SUP-008,PRD-0025,1255.0,Delivered,Swift Cargo,2024-03-10,2024-03-12,2.0,890.07,Supplier_8,Abuja,B,Long-term,Condensed Milk,Yogurt & Fermented,130,Room Temp,413.32,518716.6,False
ORD-SC-02568,2024-12-15,SUP-025,PRD-0027,4244.0,Delivered,Green Logistics,2024-12-22,2024-12-23,1.0,2525.81,Supplier_25,Kaduna,B,Long-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,1522662.3199999998,False
ORD-SC-02569,2025-06-02,SUP-010,PRD-0026,1951.0,Delivered,Cold Chain Express,2025-06-06,2025-06-08,2.0,1120.11,Supplier_10,Abuja,A,Long-term,Evaporated Milk,By-Products,142,Frozen,414.97,809606.4700000001,False
ORD-SC-02570,2024-09-12,SUP-007,PRD-0006,3624.0,Delivered,FedEx Supply,2024-09-13,2024-09-13,0.0,1917.78,Supplier_7,Benin City,B,Short-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,454993.2,False
ORD-SC-02571,2024-09-14,SUP-010,PRD-0028,3382.0,In Transit,Cold Chain Express,2024-09-18,2024-09-21,3.0,1989.58,Supplier_10,Abuja,A,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,1679771.76,False
ORD-SC-02572,2025-04-27,SUP-008,PRD-0006,145.0,Delivered,Swift Cargo,2025-05-07,2025-05-06,-1.0,554.5,Supplier_8,Abuja,B,Long-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,18204.75,False
ORD-SC-02573,2024-12-17,SUP-010,PRD-0023,1372.0,Delivered,FedEx Supply,2024-12-21,2024-12-20,-1.0,929.3,Supplier_10,Abuja,A,Long-term,Kefir,Powdered Milk,83,Frozen,165.13,226558.36,False
ORD-SC-02574,2024-10-05,SUP-017,PRD-0003,1890.0,Cancelled,Swift Cargo,2024-10-10,,0.0,1149.4,Supplier_17,Lagos,A,Long-term,Pasteurized Milk,Chocolate,328,2-4°C,208.42,393913.8,False
ORD-SC-02575,2024-04-17,SUP-020,PRD-0025,4685.0,Delivered,FedEx Supply,2024-04-25,2024-04-27,2.0,2756.79,Supplier_20,Abuja,B,Long-term,Condensed Milk,Yogurt & Fermented,130,Room Temp,413.32,1936404.2,False
ORD-SC-02576,2024-09-30,SUP-012,PRD-0013,4434.0,Delivered,FedEx Supply,2024-10-02,2024-10-04,2.0,2391.19,Supplier_12,Lagos,B,Long-term,Yogurt Flavored,Liquid Milk,126,4-8°C,460.09,2040039.0599999998,False
ORD-SC-02577,2024-09-18,SUP-002,PRD-0003,1805.0,Delayed,Local Transport,2024-09-22,2024-09-29,7.0,1135.07,Supplier_2,Port Harcourt,B,Trial,Pasteurized Milk,Chocolate,328,2-4°C,208.42,376198.1,True
ORD-SC-02578,2024-12-22,SUP-022,PRD-0010,4241.0,Delivered,DHL Logistics,2024-12-29,2024-12-31,2.0,2243.17,Supplier_22,Kano,B,Long-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,336989.86,False
ORD-SC-02579,2024-06-10,SUP-024,PRD-0016,1622.0,Delivered,Green Logistics,2024-06-15,2024-06-16,1.0,1228.67,Supplier_24,Ibadan,A,Trial,Cheese Cream,By-Products,84,Room Temp,417.8,677671.6,False
ORD-SC-02580,2024-12-27,SUP-014,PRD-0015,816.0,Delayed,DHL Logistics,2024-12-31,2025-01-03,3.0,659.75,Supplier_14,Calabar,A,Short-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,50918.4,False
ORD-SC-02581,2024-03-16,SUP-021,PRD-0015,4081.0,Delivered,Local Transport,2024-03-21,2024-03-22,1.0,2347.37,Supplier_21,Kaduna,B,Short-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,254654.4,False
ORD-SC-02582,2024-09-08,SUP-008,PRD-0026,2481.0,Delivered,FedEx Supply,2024-09-10,2024-09-11,1.0,1443.4,Supplier_8,Abuja,B,Long-term,Evaporated Milk,By-Products,142,Frozen,414.97,1029540.5700000001,False
ORD-SC-02583,2024-04-17,SUP-001,PRD-0027,3105.0,Delivered,Cold Chain Express,2024-04-20,2024-04-21,1.0,2026.12,Supplier_1,Port Harcourt,B,Short-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,1114011.9,False
ORD-SC-02584,2024-09-07,SUP-020,PRD-0025,163.0,In Transit,Cold Chain Express,2024-09-12,2024-09-13,1.0,458.7,Supplier_20,Abuja,B,Long-term,Condensed Milk,Yogurt & Fermented,130,Room Temp,413.32,67371.16,False
ORD-SC-02585,2024-03-01,SUP-021,PRD-0027,2135.0,In Transit,Green Logistics,2024-03-03,2024-03-07,4.0,1418.07,Supplier_21,Kaduna,B,Short-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,765995.2999999999,False
ORD-SC-02586,2024-01-24,SUP-014,PRD-0028,2372.0,Delivered,Cold Chain Express,2024-01-31,2024-02-01,1.0,1246.0,Supplier_14,Calabar,A,Short-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,1178124.96,False
ORD-SC-02587,2024-05-26,SUP-008,PRD-0011,173.0,Delivered,DHL Logistics,2024-05-29,2024-05-31,2.0,346.7,Supplier_8,Abuja,B,Long-term,Cream Light,Powdered Milk,326,Frozen,52.41,9066.93,False
ORD-SC-02588,2025-02-18,SUP-017,PRD-0017,1715.0,Delivered,Cold Chain Express,2025-02-22,2025-02-21,-1.0,1183.53,Supplier_17,Lagos,A,Long-term,Whey Powder,Chocolate,15,Room Temp,158.82,272376.3,False
ORD-SC-02589,2025-02-28,SUP-013,PRD-0007,1968.0,Delivered,Green Logistics,2025-03-03,2025-03-02,-1.0,1056.01,Supplier_13,Lagos,B,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,972920.16,False
ORD-SC-02590,2024-01-04,SUP-019,PRD-0015,2308.0,Delivered,Green Logistics,2024-01-19,2024-01-20,1.0,1394.97,Supplier_19,Ibadan,B,Short-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,144019.19999999998,False
ORD-SC-02591,2024-02-16,SUP-004,PRD-0013,1275.0,Delivered,FedEx Supply,2024-02-21,2024-02-21,0.0,978.62,Supplier_4,Abuja,B,Long-term,Yogurt Flavored,Liquid Milk,126,4-8°C,460.09,586614.75,False
ORD-SC-02592,2024-07-01,SUP-009,PRD-0028,2397.0,In Transit,FedEx Supply,2024-07-05,2024-07-05,0.0,1326.78,Supplier_9,Lagos,A,Short-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,1190541.96,False
ORD-SC-02593,2025-04-01,SUP-005,PRD-0026,2233.0,Delivered,Swift Cargo,2025-04-07,2025-04-06,-1.0,1255.99,Supplier_5,Kano,B,Long-term,Evaporated Milk,By-Products,142,Frozen,414.97,926628.01,False
ORD-SC-02594,2024-07-28,SUP-004,PRD-0027,4673.0,Delivered,DHL Logistics,2024-07-31,2024-08-01,1.0,2635.9,Supplier_4,Abuja,B,Long-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,1676578.94,False
ORD-SC-02595,2025-05-14,SUP-023,PRD-0005,3463.0,Delivered,Cold Chain Express,2025-05-20,2025-05-21,1.0,2135.71,Supplier_23,Port Harcourt,B,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,1533762.7,False
ORD-SC-02596,2025-02-26,SUP-008,PRD-0029,3452.0,Delivered,DHL Logistics,2025-03-02,2025-03-01,-1.0,1826.29,Supplier_8,Abuja,B,Long-term,Cocoa Butter,Cheese,264,Room Temp,232.33,802003.16,False
ORD-SC-02597,2024-06-28,SUP-007,PRD-0010,1705.0,Delivered,Cold Chain Express,2024-07-03,2024-07-05,2.0,1047.85,Supplier_7,Benin City,B,Short-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,135479.3,False
ORD-SC-02598,2025-05-25,SUP-008,PRD-0028,4431.0,Delivered,Swift Cargo,2025-06-02,2025-06-03,1.0,2491.18,Supplier_8,Abuja,B,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,2200789.08,False
ORD-SC-02599,2024-10-16,SUP-003,PRD-0021,1867.0,Delivered,Green Logistics,2024-10-25,2024-10-24,-1.0,1400.62,Supplier_3,Benin City,A,Long-term,Flavored Milk,Powdered Milk,205,Frozen,279.24,521341.08,False
ORD-SC-02600,2024-06-08,SUP-021,PRD-0007,974.0,Delivered,FedEx Supply,2024-06-10,2024-06-11,1.0,738.3,Supplier_21,Kaduna,B,Short-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,481516.38,False
ORD-SC-02601,2025-02-26,SUP-010,PRD-0028,2472.0,Delivered,Local Transport,2025-03-01,2025-03-02,1.0,1382.18,Supplier_10,Abuja,A,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,1227792.96,False
ORD-SC-02602,2025-04-04,SUP-014,PRD-0006,4896.0,Delivered,Cold Chain Express,2025-04-07,2025-04-06,-1.0,2565.49,Supplier_14,Calabar,A,Short-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,614692.7999999999,False
ORD-SC-02603,2024-03-10,SUP-005,PRD-0004,4320.0,Delivered,FedEx Supply,2024-03-13,2024-03-15,2.0,2283.98,Supplier_5,Kano,B,Long-term,UHT Milk,Powdered Milk,261,Frozen,334.75,1446120.0,False
ORD-SC-02604,2024-05-12,SUP-020,PRD-0020,4099.0,Delivered,Green Logistics,2024-05-22,2024-05-21,-1.0,2159.71,Supplier_20,Abuja,B,Long-term,Ice Cream Mix,Liquid Milk,229,4-8°C,263.24,1079020.76,False
ORD-SC-02605,2024-05-10,SUP-016,PRD-0003,4077.0,Delivered,Green Logistics,2024-05-18,2024-05-19,1.0,2406.04,Supplier_16,Ibadan,A,Long-term,Pasteurized Milk,Chocolate,328,2-4°C,208.42,849728.34,False
ORD-SC-02606,2024-05-15,SUP-012,PRD-0018,3915.0,Delayed,FedEx Supply,2024-05-17,2024-05-21,4.0,2352.94,Supplier_12,Lagos,B,Long-term,Casein,Chocolate,213,Room Temp,75.24,294564.6,False
ORD-SC-02607,2024-10-21,SUP-014,PRD-0025,2631.0,Cancelled,Cold Chain Express,2024-10-23,,0.0,1633.2,Supplier_14,Calabar,A,Short-term,Condensed Milk,Yogurt & Fermented,130,Room Temp,413.32,1087444.92,False
ORD-SC-02608,2024-07-28,SUP-019,PRD-0011,2569.0,In Transit,Local Transport,2024-07-31,2024-08-04,4.0,1648.01,Supplier_19,Ibadan,B,Short-term,Cream Light,Powdered Milk,326,Frozen,52.41,134641.28999999998,False
ORD-SC-02609,2024-01-30,SUP-004,PRD-0024,324.0,Delivered,FedEx Supply,2024-02-05,2024-02-06,1.0,492.01,Supplier_4,Abuja,B,Long-term,Buttermilk,Liquid Milk,160,Room Temp,221.68,71824.32,False
ORD-SC-02610,2025-05-27,SUP-023,PRD-0019,808.0,Delayed,Cold Chain Express,2025-05-30,2025-06-08,9.0,660.91,Supplier_23,Port Harcourt,B,Long-term,Lactose,Yogurt & Fermented,72,4-8°C,80.4,64963.200000000004,True
ORD-SC-02611,2024-08-01,SUP-016,PRD-0026,2258.0,Delivered,Local Transport,2024-08-04,2024-08-05,1.0,1415.95,Supplier_16,Ibadan,A,Long-term,Evaporated Milk,By-Products,142,Frozen,414.97,937002.26,False
ORD-SC-02612,2024-11-04,SUP-020,PRD-0026,3704.0,Delivered,Swift Cargo,2024-11-08,2024-11-10,2.0,2061.64,Supplier_20,Abuja,B,Long-term,Evaporated Milk,By-Products,142,Frozen,414.97,1537048.8800000001,False
ORD-SC-02613,2024-10-30,SUP-006,PRD-0016,4877.0,Delivered,Swift Cargo,2024-11-04,2024-11-05,1.0,2544.03,Supplier_6,Calabar,A,Long-term,Cheese Cream,By-Products,84,Room Temp,417.8,2037610.6,False
ORD-SC-02614,2024-06-10,SUP-025,PRD-0004,772.0,Delivered,Local Transport,2024-06-12,2024-06-14,2.0,547.06,Supplier_25,Kaduna,B,Long-term,UHT Milk,Powdered Milk,261,Frozen,334.75,258427.0,False
ORD-SC-02615,2024-09-03,SUP-010,PRD-0014,2337.0,Delivered,FedEx Supply,2024-09-08,2024-09-08,0.0,1418.89,Supplier_10,Abuja,A,Long-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,326549.00999999995,False
ORD-SC-02616,2024-08-29,SUP-019,PRD-0008,3692.0,Delivered,DHL Logistics,2024-09-07,2024-09-08,1.0,1937.01,Supplier_19,Ibadan,B,Short-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,765130.0800000001,False
ORD-SC-02617,2025-06-16,SUP-019,PRD-0001,2631.0,Delivered,Cold Chain Express,2025-06-18,2025-06-17,-1.0,1773.18,Supplier_19,Ibadan,B,Short-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,978311.0399999999,False
ORD-SC-02618,2025-03-17,SUP-007,PRD-0004,2714.0,Delayed,Swift Cargo,2025-03-20,2025-03-27,7.0,1692.07,Supplier_7,Benin City,B,Short-term,UHT Milk,Powdered Milk,261,Frozen,334.75,908511.5,True
ORD-SC-02619,2024-11-11,SUP-008,PRD-0017,2432.0,Delivered,Green Logistics,2024-11-12,2024-11-13,1.0,1662.59,Supplier_8,Abuja,B,Long-term,Whey Powder,Chocolate,15,Room Temp,158.82,386250.24,False
ORD-SC-02620,2024-07-14,SUP-007,PRD-0013,4446.0,Delivered,DHL Logistics,2024-07-29,2024-07-29,0.0,2451.85,Supplier_7,Benin City,B,Short-term,Yogurt Flavored,Liquid Milk,126,4-8°C,460.09,2045560.14,False
ORD-SC-02621,2025-01-11,SUP-022,PRD-0021,3075.0,Delivered,Swift Cargo,2025-01-15,2025-01-14,-1.0,2020.6,Supplier_22,Kano,B,Long-term,Flavored Milk,Powdered Milk,205,Frozen,279.24,858663.0,False
ORD-SC-02622,2024-10-16,SUP-009,PRD-0023,3447.0,Delivered,Swift Cargo,2024-10-19,2024-10-19,0.0,1889.16,Supplier_9,Lagos,A,Short-term,Kefir,Powdered Milk,83,Frozen,165.13,569203.11,False
ORD-SC-02623,2024-07-19,SUP-009,PRD-0017,1136.0,Delivered,FedEx Supply,2024-07-22,2024-07-23,1.0,966.44,Supplier_9,Lagos,A,Short-term,Whey Powder,Chocolate,15,Room Temp,158.82,180419.52,False
ORD-SC-02624,2024-10-23,SUP-021,PRD-0001,4246.0,Delivered,Local Transport,2024-10-28,2024-10-28,0.0,2174.39,Supplier_21,Kaduna,B,Short-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,1578832.64,False
ORD-SC-02625,2024-12-22,SUP-018,PRD-0028,2593.0,Delivered,Green Logistics,2024-12-23,2024-12-23,0.0,1599.76,Supplier_18,Lagos,C,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,1287891.24,False
ORD-SC-02626,2025-01-18,SUP-010,PRD-0030,2401.0,Delivered,Cold Chain Express,2025-01-26,2025-01-26,0.0,595.86,Supplier_10,Abuja,A,Long-term,Cocoa Powder,Chocolate,254,Frozen,135.58,325527.58,False
ORD-SC-02627,2024-02-06,SUP-009,PRD-0025,4680.0,Delivered,Local Transport,2024-02-09,2024-02-08,-1.0,2785.47,Supplier_9,Lagos,A,Short-term,Condensed Milk,Yogurt & Fermented,130,Room Temp,413.32,1934337.5999999999,False
ORD-SC-02628,2025-01-01,SUP-013,PRD-0029,164.0,In Transit,Cold Chain Express,2025-01-04,2025-01-04,0.0,175.85,Supplier_13,Lagos,B,Long-term,Cocoa Butter,Cheese,264,Room Temp,232.33,38102.12,False
ORD-SC-02629,2024-02-06,SUP-013,PRD-0023,1500.0,Delivered,Local Transport,2024-02-12,2024-02-12,0.0,1247.21,Supplier_13,Lagos,B,Long-term,Kefir,Powdered Milk,83,Frozen,165.13,247695.0,False
ORD-SC-02630,2025-01-01,SUP-003,PRD-0030,539.0,In Transit,Swift Cargo,2025-01-04,2025-01-06,2.0,492.34,Supplier_3,Benin City,A,Long-term,Cocoa Powder,Chocolate,254,Frozen,135.58,73077.62000000001,False
ORD-SC-02631,2025-06-20,SUP-024,PRD-0009,3190.0,Delivered,Local Transport,2025-06-22,2025-06-23,1.0,1801.73,Supplier_24,Ibadan,A,Trial,Butter Unsalted,Cheese,95,2-4°C,421.79,1345510.1,False
