OrderID,OrderDate,CustomerID,Product,Quantity,UnitPrice,Region,SalesRep,ProductCategory,TotalAmount,Discount,DiscountAmount,NetAmount,Cost,Profit,OrderMonth,OrderYear,OrderQuarter
ORD-004331,2025-08-19,Customer_0279,Graphics Card RTX,13,149.99,Asia Pacific,Bob Martinez,Components,1949.8700000000001,0.15,292.4805,1657.3895000000002,1461.8848307105861,195.5046692894141,2025-08,2025,2025Q3
ORD-004332,2024-10-17,Customer_0206,Mouse Ergonomic,16,199.99,Europe,Carol White,Peripherals,3199.84,0.15,479.976,2719.864,1930.759098882698,789.104901117302,2024-10,2024,2024Q4
ORD-004333,2024-11-24,Customer_0094,Docking Station,9,399.99,North America,Bob Martinez,Peripherals,3599.91,0.1,359.991,3239.919,2146.0401549470607,1093.8788450529391,2024-11,2024,2024Q4
ORD-004334,2023-01-30,Customer_0225,Desktop Elite,4,299.99,Asia Pacific,Alice Chen,Desktops,1199.96,0.05,59.998000000000005,1139.962,809.7049661645297,330.25703383547034,2023-01,2023,2023Q1
ORD-004335,2025-02-16,Customer_0301,"Monitor 27""",16,299.99,North America,Emma Brown,Monitors,4799.84,0.15,719.976,4079.864,3130.406510328822,949.4574896711779,2025-02,2025,2025Q1
ORD-004336,2024-03-19,Customer_0318,Desktop Elite,11,149.99,North America,Carol White,Desktops,1649.89,0.15,247.4835,1402.4065,914.4854916098982,487.92100839010186,2024-03,2024,2024Q1
ORD-004337,2023-10-25,Customer_0463,Keyboard Wireless,7,149.99,Asia Pacific,Bob Martinez,Peripherals,1049.93,0.1,104.99300000000001,944.937,604.6616541239129,340.27534587608716,2023-10,2023,2023Q4
ORD-004338,2025-03-18,Customer_0199,Graphics Card RTX,17,99.99,Asia Pacific,Bob Martinez,Components,1699.83,0.15,254.97449999999998,1444.8555,1210.633524761332,234.22197523866794,2025-03,2025,2025Q1
ORD-004339,2025-04-24,Customer_0271,Docking Station,13,199.99,North America,Carol White,Peripherals,2599.87,0.15,389.98049999999995,2209.8894999999998,1681.4357406858976,528.4537593141022,2025-04,2025,2025Q2
ORD-004340,2025-10-12,Customer_0500,Desktop Elite,4,499.99,Latin America,Alice Chen,Desktops,1999.96,0.05,99.998,1899.962,1158.3829178074873,741.5790821925127,2025-10,2025,2025Q4
ORD-004341,2024-07-07,Customer_0234,Webcam HD,14,299.99,North America,Alice Chen,Peripherals,4199.860000000001,0.15,629.979,3569.8810000000003,2700.7137259902574,869.1672740097429,2024-07,2024,2024Q3
ORD-004342,2023-10-30,Customer_0046,Laptop Air,10,499.99,Middle East & Africa,Bob Martinez,Laptops,4999.9,0.15,749.9849999999999,4249.915,3003.089020100742,1246.825979899258,2023-10,2023,2023Q4
ORD-004343,2024-02-25,Customer_0064,Desktop Elite,10,799.99,Asia Pacific,David Kim,Desktops,7999.9,0.15,1199.985,6799.915,4757.686865950527,2042.2281340494728,2024-02,2024,2024Q1
ORD-004344,2023-07-04,Customer_0230,Webcam HD,10,399.99,Europe,Carol White,Peripherals,3999.9,0.15,599.985,3399.915,2966.1060666505546,433.8089333494454,2023-07,2023,2023Q3
ORD-004345,2024-04-12,Customer_0430,Webcam HD,12,149.99,North America,Alice Chen,Peripherals,1799.88,0.15,269.982,1529.8980000000001,1120.2541410801423,409.64385891985785,2024-04,2024,2024Q2
ORD-004346,2025-01-23,Customer_0440,Laptop Pro,2,99.99,North America,Alice Chen,Laptops,199.98,0.05,9.999,189.981,111.84605846247489,78.13494153752511,2025-01,2025,2025Q1
ORD-004347,2023-12-29,Customer_0249,Webcam HD,9,99.99,North America,Alice Chen,Peripherals,899.91,0.1,89.991,809.919,669.591835194607,140.32716480539295,2023-12,2023,2023Q4
ORD-004348,2023-12-02,Customer_0246,Docking Station,5,999.99,Europe,Emma Brown,Peripherals,4999.95,0.1,499.995,4499.955,3544.80412637641,955.1508736235901,2023-12,2023,2023Q4
ORD-004349,2023-06-11,Customer_0428,Laptop Air,8,799.99,Europe,David Kim,Laptops,6399.92,0.1,639.9920000000001,5759.928,3845.600961789218,1914.3270382107817,2023-06,2023,2023Q2
ORD-004350,2023-01-12,Customer_0075,RAM 32GB,14,399.99,North America,Alice Chen,Components,5599.860000000001,0.15,839.979,4759.881,3537.870405898667,1222.0105941013335,2023-01,2023,2023Q1
ORD-004351,2024-08-10,Customer_0157,Mouse Ergonomic,7,399.99,Asia Pacific,David Kim,Peripherals,2799.9300000000003,0.1,279.99300000000005,2519.9370000000004,2022.8315897192278,497.1054102807725,2024-08,2024,2024Q3
ORD-004352,2023-07-20,Customer_0223,Keyboard Wireless,7,249.99,North America,Bob Martinez,Peripherals,1749.93,0.1,174.99300000000002,1574.9370000000001,1087.5512279738755,487.38577202612464,2023-07,2023,2023Q3
ORD-004353,2024-06-05,Customer_0190,Laptop Air,9,149.99,Europe,Bob Martinez,Laptops,1349.91,0.1,134.991,1214.919,895.6393780690257,319.2796219309744,2024-06,2024,2024Q2
ORD-004354,2024-05-19,Customer_0473,"Monitor 27""",3,999.99,North America,Emma Brown,Monitors,2999.9700000000003,0.05,149.9985,2849.9715,1970.89441265755,879.0770873424501,2024-05,2024,2024Q2
ORD-004355,2025-02-26,Customer_0052,Mouse Ergonomic,14,199.99,Asia Pacific,David Kim,Peripherals,2799.86,0.15,419.979,2379.8810000000003,1764.6367109847663,615.244289015234,2025-02,2025,2025Q1
ORD-004356,2025-11-28,Customer_0438,Webcam HD,17,199.99,Europe,Carol White,Peripherals,3399.83,0.15,509.9745,2889.8555,2304.7460501686655,585.1094498313346,2025-11,2025,2025Q4
ORD-004357,2023-03-01,Customer_0088,Desktop Elite,18,599.99,Asia Pacific,Emma Brown,Desktops,10799.82,0.15,1619.973,9179.847,6962.191954105532,2217.6550458944675,2023-03,2023,2023Q1
ORD-004358,2024-07-31,Customer_0313,Laptop Pro,12,399.99,North America,Alice Chen,Laptops,4799.88,0.15,719.982,4079.898,2660.314762475214,1419.583237524786,2024-07,2024,2024Q3
ORD-004359,2023-11-17,Customer_0339,Graphics Card RTX,14,499.99,North America,Bob Martinez,Components,6999.860000000001,0.15,1049.979,5949.881,4990.036547980099,959.8444520199009,2023-11,2023,2023Q4
ORD-004360,2025-07-11,Customer_0066,Mouse Ergonomic,13,799.99,North America,Bob Martinez,Peripherals,10399.87,0.15,1559.9805000000001,8839.889500000001,5955.289586077386,2884.599913922615,2025-07,2025,2025Q3
ORD-004361,2024-07-22,Customer_0150,Graphics Card RTX,14,99.99,North America,Carol White,Components,1399.86,0.15,209.97899999999998,1189.8809999999999,899.8551861315167,290.02581386848317,2024-07,2024,2024Q3
ORD-004362,2024-06-10,Customer_0020,"Monitor 27""",9,149.99,North America,Emma Brown,Monitors,1349.91,0.1,134.991,1214.919,899.0132753361877,315.9057246638124,2024-06,2024,2024Q2
ORD-004363,2024-06-07,Customer_0033,"Monitor 27""",19,799.99,Europe,David Kim,Monitors,15199.81,0.15,2279.9714999999997,12919.8385,10504.607095517544,2415.231404482456,2024-06,2024,2024Q2
ORD-004364,2024-09-04,Customer_0328,Mouse Ergonomic,2,299.99,Europe,Bob Martinez,Peripherals,599.98,0.05,29.999000000000002,569.981,379.2829410484128,190.6980589515872,2024-09,2024,2024Q3
ORD-004365,2023-05-05,Customer_0281,Laptop Pro,11,249.99,Asia Pacific,Alice Chen,Laptops,2749.8900000000003,0.15,412.48350000000005,2337.4065,1916.9749858000778,420.4315141999223,2023-05,2023,2023Q2
ORD-004366,2025-05-20,Customer_0046,Webcam HD,17,99.99,Europe,Carol White,Peripherals,1699.83,0.15,254.97449999999998,1444.8555,979.5610629014334,465.2944370985665,2025-05,2025,2025Q2
ORD-004367,2023-10-07,Customer_0073,RAM 32GB,2,799.99,Europe,Carol White,Components,1599.98,0.05,79.99900000000001,1519.981,1089.0889616644563,430.8920383355437,2023-10,2023,2023Q4
ORD-004368,2025-07-05,Customer_0354,CPU i9,19,799.99,Middle East & Africa,Carol White,Components,15199.81,0.15,2279.9714999999997,12919.8385,10871.934438981287,2047.904061018713,2025-07,2025,2025Q3
ORD-004369,2024-09-13,Customer_0313,Docking Station,7,249.99,Europe,Alice Chen,Peripherals,1749.93,0.1,174.99300000000002,1574.9370000000001,1273.7544382775056,301.1825617224945,2024-09,2024,2024Q3
ORD-004370,2025-04-25,Customer_0343,Motherboard Z790,18,799.99,Europe,Carol White,Components,14399.82,0.15,2159.973,12239.847,9589.031643953347,2650.8153560466526,2025-04,2025,2025Q2
ORD-004371,2024-11-04,Customer_0133,"Monitor 27""",13,999.99,Middle East & Africa,David Kim,Monitors,12999.87,0.15,1949.9805000000001,11049.889500000001,7963.447879719948,3086.441620280053,2024-11,2024,2024Q4
ORD-004372,2023-11-10,Customer_0055,Webcam HD,5,99.99,Middle East & Africa,David Kim,Peripherals,499.95,0.1,49.995000000000005,449.955,291.3065176062455,158.64848239375448,2023-11,2023,2023Q4
ORD-004373,2023-11-28,Customer_0061,Docking Station,18,299.99,Europe,Emma Brown,Peripherals,5399.82,0.15,809.973,4589.847,3343.092012992537,1246.7549870074627,2023-11,2023,2023Q4
ORD-004374,2023-02-05,Customer_0345,Motherboard Z790,16,99.99,Europe,Emma Brown,Components,1599.84,0.15,239.97599999999997,1359.864,1052.6865202294798,307.1774797705202,2023-02,2023,2023Q1
ORD-004375,2025-11-11,Customer_0008,Docking Station,15,249.99,Europe,David Kim,Peripherals,3749.8500000000004,0.15,562.4775000000001,3187.3725000000004,2209.659278086951,977.7132219130494,2025-11,2025,2025Q4
ORD-004376,2023-07-25,Customer_0272,"Monitor 27""",8,299.99,Asia Pacific,Alice Chen,Monitors,2399.92,0.1,239.99200000000002,2159.928,1777.1479144941936,382.78008550580626,2023-07,2023,2023Q3
ORD-004377,2024-09-30,Customer_0246,RAM 32GB,15,199.99,Latin America,Emma Brown,Components,2999.8500000000004,0.15,449.9775,2549.8725000000004,2188.17184326088,361.7006567391204,2024-09,2024,2024Q3
ORD-004378,2025-04-27,Customer_0176,Mouse Ergonomic,1,149.99,North America,Carol White,Peripherals,149.99,0.05,7.499500000000001,142.4905,83.48314993157321,59.00735006842679,2025-04,2025,2025Q2
ORD-004379,2024-03-15,Customer_0493,Docking Station,17,399.99,Asia Pacific,David Kim,Peripherals,6799.83,0.15,1019.9744999999999,5779.8555,4504.1554388921895,1275.7000611078101,2024-03,2024,2024Q1
ORD-004380,2024-12-29,Customer_0116,Desktop Elite,15,199.99,Asia Pacific,Bob Martinez,Desktops,2999.8500000000004,0.15,449.9775,2549.8725000000004,2123.4790948842606,426.3934051157398,2024-12,2024,2024Q4
ORD-004381,2025-07-29,Customer_0317,Laptop Air,14,999.99,North America,Alice Chen,Laptops,13999.86,0.15,2099.979,11899.881000000001,8387.013616840342,3512.867383159659,2025-07,2025,2025Q3
ORD-004382,2023-06-13,Customer_0271,Keyboard Wireless,14,99.99,Asia Pacific,Alice Chen,Peripherals,1399.86,0.15,209.97899999999998,1189.8809999999999,916.5992759754613,273.28172402453856,2023-06,2023,2023Q2
ORD-004383,2023-05-28,Customer_0193,"Monitor 27""",10,299.99,Europe,David Kim,Monitors,2999.9,0.15,449.985,2549.915,1893.5320096079793,656.3829903920207,2023-05,2023,2023Q2
ORD-004384,2023-10-21,Customer_0150,Headset Pro,2,149.99,North America,Bob Martinez,Peripherals,299.98,0.05,14.999000000000002,284.981,176.78098966802776,108.20001033197224,2023-10,2023,2023Q4
ORD-004385,2023-07-14,Customer_0131,Docking Station,6,149.99,Middle East & Africa,Alice Chen,Peripherals,899.94,0.1,89.99400000000001,809.946,605.6123522490416,204.33364775095845,2023-07,2023,2023Q3
ORD-004386,2024-10-24,Customer_0102,"Monitor 24""",17,249.99,Europe,Emma Brown,Monitors,4249.83,0.15,637.4744999999999,3612.3555,3182.0110635618425,430.3444364381576,2024-10,2024,2024Q4
ORD-004387,2024-04-24,Customer_0310,SSD 1TB,5,249.99,Europe,Bob Martinez,Components,1249.95,0.1,124.995,1124.955,778.7906621973835,346.1643378026164,2024-04,2024,2024Q2
ORD-004388,2023-05-03,Customer_0270,Desktop Elite,5,249.99,Asia Pacific,Carol White,Desktops,1249.95,0.1,124.995,1124.955,825.5617282760342,299.39327172396577,2023-05,2023,2023Q2
ORD-004389,2024-11-29,Customer_0292,Headset Pro,15,499.99,Middle East & Africa,Emma Brown,Peripherals,7499.85,0.15,1124.9775,6374.8725,4616.689686791803,1758.1828132081973,2024-11,2024,2024Q4
ORD-004390,2025-08-22,Customer_0210,Webcam HD,15,99.99,Latin America,Bob Martinez,Peripherals,1499.85,0.15,224.9775,1274.8725,1087.9757765822449,186.89672341775508,2025-08,2025,2025Q3
ORD-004391,2024-10-22,Customer_0495,Keyboard Wireless,11,599.99,Europe,David Kim,Peripherals,6599.89,0.15,989.9835,5609.9065,4771.196043299866,838.7104567001343,2024-10,2024,2024Q4
ORD-004392,2024-12-10,Customer_0361,Laptop Pro,5,999.99,Europe,Alice Chen,Laptops,4999.95,0.1,499.995,4499.955,2928.744100214091,1571.210899785909,2024-12,2024,2024Q4
ORD-004393,2024-01-31,Customer_0338,CPU i9,1,799.99,North America,Emma Brown,Components,799.99,0.05,39.999500000000005,759.9905,583.9845199803412,176.00598001965875,2024-01,2024,2024Q1
ORD-004394,2025-06-30,Customer_0067,Docking Station,11,999.99,,David Kim,Peripherals,10999.89,0.15,1649.9834999999998,9349.9065,6383.255331131704,2966.651168868295,2025-06,2025,2025Q2
ORD-004395,2025-10-01,Customer_0010,Graphics Card RTX,11,399.99,Latin America,Bob Martinez,Components,4399.89,0.15,659.9835,3739.9065,2503.9245647911825,1235.9819352088175,2025-10,2025,2025Q4
ORD-004396,2023-11-13,Customer_0049,RAM 32GB,6,249.99,Asia Pacific,Carol White,Components,1499.94,0.1,149.994,1349.9460000000001,1020.8395494950711,329.10645050492906,2023-11,2023,2023Q4
ORD-004397,2024-11-11,Customer_0487,SSD 1TB,8,399.99,North America,Alice Chen,Components,3199.92,0.1,319.992,2879.928,2006.928453291039,872.9995467089609,2024-11,2024,2024Q4
ORD-004398,2024-05-09,Customer_0111,Laptop Pro,2,999.99,North America,Alice Chen,Laptops,1999.98,0.05,99.99900000000001,1899.981,1312.2831144223746,587.6978855776254,2024-05,2024,2024Q2
ORD-004399,2024-07-09,Customer_0321,RAM 32GB,15,499.99,Latin America,Emma Brown,Components,7499.85,0.15,1124.9775,6374.8725,5103.754095782737,1271.1184042172636,2024-07,2024,2024Q3
ORD-004400,2024-09-01,Customer_0219,Keyboard Wireless,9,399.99,Asia Pacific,David Kim,Peripherals,3599.91,0.1,359.991,3239.919,2017.9923601406688,1221.926639859331,2024-09,2024,2024Q3
ORD-004401,2023-04-19,Customer_0057,Graphics Card RTX,15,99.99,Europe,Bob Martinez,Components,1499.85,0.15,224.9775,1274.8725,912.7946627321653,362.07783726783464,2023-04,2023,2023Q2
ORD-004402,2024-01-07,Customer_0283,Desktop Elite,8,299.99,Europe,Bob Martinez,Desktops,2399.92,0.1,239.99200000000002,2159.928,1541.183655148068,618.7443448519318,2024-01,2024,2024Q1
ORD-004403,2025-05-04,Customer_0459,Desktop Elite,16,599.99,North America,David Kim,Desktops,9599.84,0.15,1439.9759999999999,8159.8640000000005,5791.751296030276,2368.112703969725,2025-05,2025,2025Q2
ORD-004404,2024-09-07,Customer_0113,Keyboard Wireless,14,599.99,Asia Pacific,Alice Chen,Peripherals,8399.86,0.15,1259.979,7139.881,4702.193554400916,2437.6874455990846,2024-09,2024,2024Q3
ORD-004405,2025-02-06,Customer_0133,Graphics Card RTX,15,999.99,Europe,David Kim,Components,14999.85,0.15,2249.9775,12749.872500000001,8509.944619395963,4239.927880604038,2025-02,2025,2025Q1
ORD-004406,2023-07-25,Customer_0071,Desktop Elite,13,799.99,Asia Pacific,Bob Martinez,Desktops,10399.87,0.15,1559.9805000000001,8839.889500000001,7387.543221563179,1452.346278436822,2023-07,2023,2023Q3
ORD-004407,2025-04-26,Customer_0083,Graphics Card RTX,9,249.99,Europe,David Kim,Components,2249.91,0.1,224.99099999999999,2024.9189999999999,1647.558136684151,377.360863315849,2025-04,2025,2025Q2
ORD-004408,2023-02-12,Customer_0057,SSD 1TB,1,999.99,Europe,Alice Chen,Components,999.99,0.05,49.999500000000005,949.9905,580.440856019485,369.54964398051504,2023-02,2023,2023Q1
ORD-004409,2025-05-14,Customer_0376,Docking Station,6,399.99,North America,Emma Brown,Peripherals,2399.94,0.1,239.99400000000003,2159.946,1439.6097483564258,720.3362516435741,2025-05,2025,2025Q2
ORD-004410,2025-02-23,Customer_0349,Keyboard Wireless,8,499.99,Latin America,Alice Chen,Peripherals,3999.92,0.1,399.992,3599.928,2721.74508779438,878.1829122056197,2025-02,2025,2025Q1
ORD-004411,2024-04-20,Customer_0271,"Monitor 27""",18,299.99,Latin America,Carol White,Monitors,5399.82,0.15,809.973,4589.847,4000.480164395903,589.3668356040967,2024-04,2024,2024Q2
ORD-004412,2023-03-24,Customer_0483,"Monitor 24""",18,599.99,Asia Pacific,Carol White,Monitors,10799.82,0.15,1619.973,9179.847,6587.003986498337,2592.8430135016624,2023-03,2023,2023Q1
ORD-004413,2023-07-09,Customer_0111,Webcam HD,17,199.99,Latin America,David Kim,Peripherals,3399.83,0.15,509.9745,2889.8555,2451.4226885771886,438.4328114228115,2023-07,2023,2023Q3
ORD-004414,2025-03-10,Customer_0357,Laptop Air,16,599.99,Asia Pacific,Alice Chen,Laptops,9599.84,0.15,1439.9759999999999,8159.8640000000005,6251.4631245561,1908.4008754439,2025-03,2025,2025Q1
ORD-004415,2025-07-24,Customer_0375,Motherboard Z790,13,299.99,North America,Alice Chen,Components,3899.87,0.15,584.9805,3314.8894999999998,2891.0193679583926,423.8701320416071,2025-07,2025,2025Q3
ORD-004416,2023-09-08,Customer_0076,RAM 32GB,4,99.99,Asia Pacific,Bob Martinez,Components,399.96,0.05,19.998,379.962,230.87760292495588,149.0843970750441,2023-09,2023,2023Q3
ORD-004417,2023-10-18,Customer_0158,CPU i9,4,399.99,North America,Emma Brown,Components,1599.96,0.05,79.998,1519.962,1191.5453780473701,328.41662195262984,2023-10,2023,2023Q4
ORD-004418,2023-11-22,Customer_0020,SSD 1TB,14,149.99,Europe,Alice Chen,Components,2099.86,0.15,314.979,1784.881,1340.1216762868144,444.7593237131857,2023-11,2023,2023Q4
ORD-004419,2025-04-16,Customer_0421,Mouse Ergonomic,5,499.99,North America,David Kim,Peripherals,2499.95,0.1,249.995,2249.955,1851.4321658292263,398.52283417077365,2025-04,2025,2025Q2
ORD-004420,2024-05-22,Customer_0131,"Monitor 24""",16,799.99,Europe,Bob Martinez,Monitors,12799.84,0.15,1919.9759999999999,10879.864,8214.144277564943,2665.7197224350566,2024-05,2024,2024Q2
ORD-004421,2024-12-31,Customer_0329,Laptop Air,14,199.99,Asia Pacific,Bob Martinez,Laptops,2799.86,0.15,419.979,2379.8810000000003,1836.7541528077686,543.1268471922317,2024-12,2024,2024Q4
ORD-004422,2023-03-13,Customer_0122,Motherboard Z790,14,999.99,North America,David Kim,Components,13999.86,0.15,2099.979,11899.881000000001,9953.270493676226,1946.6105063237756,2023-03,2023,2023Q1
ORD-004423,2024-10-02,Customer_0041,Mouse Ergonomic,14,249.99,North America,David Kim,Peripherals,3499.86,0.15,524.979,2974.8810000000003,2430.7427169195553,544.138283080445,2024-10,2024,2024Q4
ORD-004424,2025-07-28,Customer_0167,Graphics Card RTX,14,249.99,Asia Pacific,Alice Chen,Components,3499.86,0.15,524.979,2974.8810000000003,2358.627975399128,616.2530246008723,2025-07,2025,2025Q3
ORD-004425,2024-08-30,Customer_0410,Laptop Pro,19,249.99,Asia Pacific,Alice Chen,Laptops,4749.81,0.15,712.4715,4037.3385000000003,3008.510677169182,1028.8278228308181,2024-08,2024,2024Q3
ORD-004426,2024-07-19,Customer_0130,"Monitor 24""",3,199.99,Europe,Bob Martinez,Monitors,599.97,0.05,29.998500000000003,569.9715,425.0713494577483,144.9001505422517,2024-07,2024,2024Q3
ORD-004427,2023-02-23,Customer_0023,Headset Pro,17,299.99,North America,Bob Martinez,Peripherals,5099.83,0.15,764.9744999999999,4334.8555,3772.067160191775,562.7883398082245,2023-02,2023,2023Q1
ORD-004428,2024-06-11,Customer_0279,CPU i9,14,799.99,Europe,Emma Brown,Components,11199.86,0.15,1679.979,9519.881000000001,6181.899134447266,3337.981865552735,2024-06,2024,2024Q2
ORD-004429,2024-09-02,Customer_0251,"Monitor 24""",10,599.99,Asia Pacific,Bob Martinez,Monitors,5999.9,0.15,899.9849999999999,5099.915,4005.3473588412644,1094.5676411587356,2024-09,2024,2024Q3
ORD-004430,2023-07-12,Customer_0469,RAM 32GB,13,999.99,Asia Pacific,David Kim,Components,12999.87,0.15,1949.9805000000001,11049.889500000001,9401.456399839553,1648.4331001604478,2023-07,2023,2023Q3
ORD-004431,2023-02-27,Customer_0400,Graphics Card RTX,4,149.99,North America,David Kim,Components,599.96,0.05,29.998000000000005,569.962,408.3462795811681,161.61572041883187,2023-02,2023,2023Q1
ORD-004432,2023-05-09,Customer_0009,Desktop Elite,11,799.99,Middle East & Africa,Emma Brown,Desktops,8799.89,0.15,1319.9834999999998,7479.906499999999,6249.381375543,1230.525124456999,2023-05,2023,2023Q2
ORD-004433,2024-12-06,Customer_0013,Docking Station,15,999.99,North America,Carol White,Peripherals,14999.85,0.15,2249.9775,12749.872500000001,10935.073959713842,1814.7985402861596,2024-12,2024,2024Q4
ORD-004434,2025-05-01,Customer_0412,Docking Station,15,149.99,North America,Carol White,Peripherals,2249.8500000000004,0.15,337.4775,1912.3725000000004,1575.3229286034007,337.04957139659973,2025-05,2025,2025Q2
ORD-004435,2023-01-08,Customer_0411,Laptop Air,2,499.99,Europe,David Kim,Laptops,999.98,0.05,49.999,949.981,693.3896122033477,256.59138779665227,2023-01,2023,2023Q1
ORD-004436,2023-01-29,Customer_0307,CPU i9,11,299.99,North America,Carol White,Components,3299.8900000000003,0.15,494.98350000000005,2804.9065,2451.6505638905764,353.2559361094236,2023-01,2023,2023Q1
ORD-004437,2025-08-04,Customer_0320,Motherboard Z790,2,499.99,Middle East & Africa,Carol White,Components,999.98,0.05,49.999,949.981,722.7224768396829,227.25852316031705,2025-08,2025,2025Q3
ORD-004438,2023-05-11,Customer_0052,Desktop Elite,5,299.99,North America,Emma Brown,Desktops,1499.95,0.1,149.995,1349.955,1069.5777070961362,280.3772929038637,2023-05,2023,2023Q2
ORD-004439,2023-07-07,Customer_0209,Laptop Pro,13,399.99,North America,Bob Martinez,Laptops,5199.87,0.15,779.9805,4419.8895,2949.785748403379,1470.1037515966214,2023-07,2023,2023Q3
ORD-004440,2024-12-09,Customer_0038,Docking Station,1,599.99,Europe,Bob Martinez,Peripherals,599.99,0.05,29.9995,569.9905,358.6776079169639,211.3128920830361,2024-12,2024,2024Q4
ORD-004441,2023-07-31,Customer_0100,Webcam HD,7,99.99,Europe,Carol White,Peripherals,699.93,0.1,69.993,629.9369999999999,462.899548821172,167.0374511788279,2023-07,2023,2023Q3
ORD-004442,2023-10-03,Customer_0193,Laptop Pro,7,99.99,North America,Alice Chen,Laptops,699.93,0.1,69.993,629.9369999999999,484.2899808550042,145.64701914499568,2023-10,2023,2023Q4
ORD-004443,2023-08-31,Customer_0402,Desktop Elite,10,299.99,,Emma Brown,Desktops,2999.9,0.15,449.985,2549.915,1831.8678716824204,718.0471283175796,2023-08,2023,2023Q3
ORD-004444,2025-09-13,Customer_0191,CPU i9,6,,North America,Carol White,Components,599.9399999999999,0.1,59.994,539.9459999999999,341.16525363714135,198.78074636285857,2025-09,2025,2025Q3
ORD-004445,2024-11-15,Customer_0051,Desktop Elite,12,199.99,Europe,Alice Chen,Desktops,2399.88,0.15,359.982,2039.8980000000001,1469.2541432908356,570.6438567091645,2024-11,2024,2024Q4
ORD-004446,2023-06-20,Customer_0393,Graphics Card RTX,13,999.99,Asia Pacific,Alice Chen,Components,12999.87,0.15,1949.9805000000001,11049.889500000001,9154.584322750656,1895.3051772493454,2023-06,2023,2023Q2
ORD-004447,2024-10-14,Customer_0141,Motherboard Z790,11,799.99,Asia Pacific,Emma Brown,Components,8799.89,0.15,1319.9834999999998,7479.906499999999,6384.146008818171,1095.760491181828,2024-10,2024,2024Q4
ORD-004448,2023-07-07,Customer_0168,Laptop Air,18,499.99,Europe,Bob Martinez,Laptops,8999.82,0.15,1349.973,7649.847,6593.094702488476,1056.7522975115235,2023-07,2023,2023Q3
ORD-004449,2023-02-21,Customer_0311,CPU i9,2,399.99,Europe,David Kim,Components,799.98,0.05,39.999,759.981,500.60615319634707,259.37484680365293,2023-02,2023,2023Q1
ORD-004450,2023-04-21,Customer_0109,"Monitor 27""",16,599.99,Latin America,Alice Chen,Monitors,9599.84,0.15,1439.9759999999999,8159.8640000000005,5995.1741424971815,2164.689857502819,2023-04,2023,2023Q2
ORD-004451,2025-05-26,Customer_0207,Docking Station,2,599.99,Europe,David Kim,Peripherals,1199.98,0.05,59.999,1139.981,757.597166203346,382.383833796654,2025-05,2025,2025Q2
ORD-004452,2025-12-02,Customer_0427,Desktop Elite,19,399.99,North America,David Kim,Desktops,7599.81,0.15,1139.9715,6459.8385,4751.111612760763,1708.726887239237,2025-12,2025,2025Q4
ORD-004453,2023-07-30,Customer_0300,Desktop Elite,6,249.99,Europe,Emma Brown,Desktops,1499.94,0.1,149.994,1349.9460000000001,1024.817987892873,325.12801210712723,2023-07,2023,2023Q3
ORD-004454,2025-05-07,Customer_0110,Webcam HD,1,249.99,Asia Pacific,Bob Martinez,Peripherals,249.99,0.05,12.499500000000001,237.4905,155.4099464600754,82.08055353992461,2025-05,2025,2025Q2
ORD-004455,2024-09-18,Customer_0196,"Monitor 24""",11,249.99,Europe,Emma Brown,Monitors,2749.8900000000003,0.15,412.48350000000005,2337.4065,1523.6282175712302,813.7782824287699,2024-09,2024,2024Q3
ORD-004456,2025-11-15,Customer_0417,"Monitor 24""",18,399.99,North America,Alice Chen,Monitors,7199.82,0.15,1079.973,6119.847,4592.080620104911,1527.766379895089,2025-11,2025,2025Q4
ORD-004457,2023-10-26,Customer_0152,Desktop Elite,10,99.99,North America,Bob Martinez,Desktops,999.9,0.15,149.98499999999999,849.915,594.770930194394,255.1440698056059,2023-10,2023,2023Q4
ORD-004458,2025-07-12,Customer_0420,SSD 1TB,18,149.99,Asia Pacific,Carol White,Components,2699.82,0.15,404.973,2294.847,1500.4558173467346,794.3911826532656,2025-07,2025,2025Q3
ORD-004459,2023-05-17,Customer_0243,Laptop Pro,1,399.99,North America,Bob Martinez,Laptops,399.99,0.05,19.9995,379.9905,257.6609944368208,122.32950556317923,2023-05,2023,2023Q2
ORD-004460,2025-11-09,Customer_0128,Webcam HD,19,99.99,Europe,Emma Brown,Peripherals,1899.81,0.15,284.9715,1614.8384999999998,1123.150406222102,491.68809377789785,2025-11,2025,2025Q4
ORD-004461,2024-03-15,Customer_0105,Motherboard Z790,16,799.99,North America,Emma Brown,Components,12799.84,0.15,1919.9759999999999,10879.864,8198.916558251645,2680.9474417483543,2024-03,2024,2024Q1
ORD-004462,2023-07-30,Customer_0010,Laptop Pro,7,399.99,North America,David Kim,Laptops,2799.9300000000003,0.1,279.99300000000005,2519.9370000000004,1695.497604001948,824.4393959980523,2023-07,2023,2023Q3
ORD-004463,2025-01-21,Customer_0356,Mouse Ergonomic,15,499.99,North America,Carol White,Peripherals,7499.85,0.15,1124.9775,6374.8725,5030.462694154541,1344.4098058454592,2025-01,2025,2025Q1
ORD-004464,2024-03-10,Customer_0148,"Monitor 27""",1,99.99,North America,Bob Martinez,Monitors,99.99,0.05,4.9995,94.9905,74.81006598270544,20.18043401729456,2024-03,2024,2024Q1
